@relation BILANCIAdataset400-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' latest game join steam group learn game event giveaway tri hercul adventur tri hercul adventur gamea hero ancient greec hercul fight great beast scylla lurk charybdi captur friend cerberus unseen hercul take hero chanc hercul wife megara help megara free hero accompani adventur includ forest amazon mount olympus labour hercul iii girl power stun graphic window touch screen support collect piec numer incred puzzl complet gold time build great castl ',0,0,0,0,0,1,0,0,0,0,0,0
' latest game join steam group learn game event giveaway tri hercul adventur tri hercul adventur gameth legendari hero hercul wife megara back readi embark next adventur god outrag defeat summon fearsom beast match hercul god like strength beast trampl countrysid turn lush garden desert wasteland restor world beauti use everyth dispos megara magic abil even fire hydrant team friend alli like king mida epeius famous trojan hors save mother natur destruct level new music new stori secret challeng certain level hidden object atmospher wallpap integr strategi guid also featur bonus episod differ stori build mighti trojan hors ',0,0,0,0,0,1,0,0,0,0,0,0
' legendari hero hercul wife megara back readi embark next adventur god outrag defeat summon fearsom beast match hercul god like strength beast trampl countrysid turn lush garden desert wasteland restor world beauti use everyth dispos megara magic abil even fire hydrant team friend alli like king mida epeius famous trojan hors save mother natur destruct ',0,0,0,0,0,1,0,0,0,0,0,0
' exclus labour hercul mother natur app featur stun graphic colour comic hercul surpris trick collect piec numer incred puzzl solv level also unlock extra bonus level game descript labour hercul mother natur fantast adventur strategi time manag help hercul megara undo damag done veng god turn barren wasteland beauti forest grassland find hidden puzzl piec unlock stori video video trailer contact websit www jetdog com facebook www facebook com jetdog studio twitter www twitter com jetdog ',0,0,0,0,0,1,0,0,0,0,0,0
' new game join steam group learn game event giveaway tri hercul adventur tri hercul adventur game peac live hercul megara interrupt mighti god war are ask hercul help conquer world lead great armi soon hercul declin are find way aveng use enchant toy zombifi kid hella follow god command becom warrior help hercul must return kid home blow factori produc evil toy lead strateg oper destroy are command transmitt labour hercul kid hella meet codrus woodcutt giant golem includ strategi guid reveal tip trick atmospher wallpap level new adventur extra bonus episod stori game usual offer bunch ador collect collect item trade card background amaz emoticon ',0,0,0,0,0,1,0,0,0,0,0,0
' peac live hercul megara interrupt mighti god war are ask hercul help conquer world lead great armi soon hercul declin are find way aveng use enchant toy zombifi kid hella follow god command becom warrior help hercul must return kid home blow factori produc evil toy lead strateg oper destroy are command transmitt game includ new charact monster mida king introduc new power meet codrus woodcutt giant robot like golem also new major featur two posit bridg gift increas bonus power ',0,0,0,0,0,1,0,0,0,0,0,0
' latest game join steam group learn game event giveaway tri hercul adventur tri hercul adventur game time hercul megara involv detect stori alarm olympus show absenc zeus rare left peak clue reveal fact zeus abduct hercul megara begin investig snowi peak cold hell first thing get dress accord season game introduc new landscap underwat level ice skate worker volcano funni puzzl mani featur stun full graphic volcano winter tropic underwat level outstand detect stori base ancient myth day night chang game player offer bunch ador collect collect item trade card background amaz emoticon ',0,0,0,0,0,1,0,0,0,0,0,0
' cun pelia order jason hero steal golden fleec land colchi jason ask hercul help togeth build ship guid depth shallow ocean reach destin known enemi onboard one know hero chop giant sacr oak oop defeat dragon steal fleec find behind solv puzzl find way numer portal build repair thing never guess next ancient button featur new stori easi play challeng dare stun full graphic puzzl bonus level superbonus level build argo set sail learn differ orpheus morpheus find jason true love make hero team win throw precious thing volcano ',0,0,0,0,0,1,0,0,0,0,0,0
' game war napoleon troop particip battl borodino guerrilla defend liber citi escort convoy defend batteri raevski bagrat flush take path cornet general choos strategi lead victori upgrad weapon take part battl non linear plot chang weather season night level two difficulti level tower defens strategi game ',0,0,0,0,0,1,0,0,0,0,0,0
' nato warsaw pact strateg game potenti cold war conflict stalin death cruel tyrant gone soviet warmong final abl start war rotten west nuclear power hand side huge possibl end world know end depend action taken side world war iii becom realiti conflict becom panzer corp clash steel mayb strateg command decid nuke enemi globe descript nato warsaw pact classic wargam dedic hypothet conflict west east someth read mani time take command whole allianc focus lead singl countri game player abl control singl countri combin countri easili adjust difficulti level separ game introduc histor forc econom potenti post war europ number event might actual happen conflict would aris featur huge campaign map span entir european theater hex massiv armi hundr unit epic campaign cover entir war start play take lead two oppos faction use diplomaci point influenc war readi war entri neutral nation even possibl caus coup chang govern complet control popul ambit war technolog system area research upgrad obsolet unit modern weaponri invest atom bomb destroy enemi fight make citi evapor play countri combin countri control rest fight war mayb fanci luck romania hungari bulgaria playabl nation fog war dynam weather suppli mani factor give player realist decis make throughout war use resourc buy new unit repair maintain upgrad research new technolog invest strateg movement naval transport amphibi land craft use strateg weapon damag enemi infrastructur use convoy keep citi armi suppli detail histor order battl histor name hundr land air naval unit full immers ',0,0,0,0,0,1,0,0,0,0,0,0
' control left click select right click perform action alt left click attack open menu ',0,0,0,0,0,1,0,0,0,0,0,0
' experi may well fastest match game time two planet ice fire approx level divers object guarante non stop game fun glisten amaz graphic game offer choic two differ game mode chill clear level pace ice world put hot seat tick clock fire planet master excit level clear specifi color play field send special jewel tumbl bottom board arrang jewel special posit set mani explos possibl whole lot featuresamaz full graphic approx level super fast gameplay divers level object two differ game mode ',0,0,0,0,0,1,0,0,0,0,0,0
' troop ammo health click troop click locat want move move troop protect command middl ammo pad top left right corner give ammo heal pad besid command heal troopsth power pad besid command well troop put faster charg get fulli charg kill zombiesgood luck ',0,0,0,0,0,1,0,0,0,0,0,0
' play press arrow key slide piec around board similar mobil game goal remov red piec show slide white piec higher white piec destroy lower red piec lower white piec reduc rank red piec slide two piec color number togeth increas valu whenev red piec slide wall chip away wall piec gone red piec slide escap lose game ',0,0,0,0,0,1,0,0,0,0,0,0
